t_prot (min),t_left (min),t_right(min),f_left (N),f_right (N),slope (%),speed (km/h),gear
6.2448,6.2449,6.2448,0,0,-0.020829,20.854,0
6.245,6.245,6.245,0,0,-0.020822,20.854,0
6.2451,6.2452,6.2451,0,0,-0.020815,20.854,0
6.2453,6.2454,6.2453,0,0,-0.020809,20.854,0
6.2455,6.2455,6.2455,0,0,-0.020802,20.854,0
6.2456,6.2457,6.2456,0,0,-0.020795,20.854,0
6.2458,6.2459,6.2458,0,0,-0.020788,20.854,0
6.246,6.246,6.246,0,0,-0.020781,20.854,0
6.2461,6.2462,6.2461,0,0,-0.020775,20.854,0
6.2463,6.2464,6.2463,0,0,-0.020768,20.854,0
6.2465,6.2465,6.2465,0,0,-0.020761,20.854,0
6.2466,6.2467,6.2466,0,0,-0.020754,20.854,0
6.2468,6.2469,6.2468,0,0,-0.020747,20.854,0
6.247,6.247,6.247,0,0,-0.020741,20.854,0
6.2471,6.2472,6.2471,0,0,-0.020734,20.854,0
6.2473,6.2474,6.2473,0,0,-0.020727,20.854,0
6.2475,6.2475,6.2475,0,0,-0.02072,20.854,0
6.2476,6.2477,6.2476,0,0,-0.020713,20.854,0
6.2478,6.2479,6.2478,0,0,-0.020707,20.854,0
6.248,6.248,6.248,0,0,-0.0207,20.854,0
6.2481,6.2482,6.2481,0,0,-0.020693,20.854,0
6.2483,6.2484,6.2483,0,44.574,-0.020686,20.854,0
6.2485,6.2485,6.2485,0,52.592,-0.020679,20.854,0
6.2486,6.2487,6.2486,0,31.35,-0.020673,20.854,0
6.2488,6.2489,6.2488,0,0,-0.020666,20.854,0
6.249,6.249,6.249,0,0,-0.020659,20.854,0
6.2491,6.2492,6.2491,0,32.87,-0.020652,20.854,0
6.2493,6.2494,6.2493,0,56.696,-0.020645,20.854,0
6.2495,6.2495,6.2495,0,79.914,-0.020639,20.854,0
6.2496,6.2497,6.2496,0,100.21,-0.020632,20.854,0
6.2498,6.2499,6.2498,0,118.6,-0.020625,20.854,0
6.25,6.25,6.25,0,124.11,-0.020618,20.854,0
6.2501,6.2502,6.2501,0,122.06,-0.020611,20.854,0
6.2503,6.2504,6.2503,0,117.34,-0.020605,20.854,0
6.2505,6.2505,6.2505,0,112.59,-0.020598,20.854,0
6.2506,6.2507,6.2506,0,106.63,-0.020591,20.854,0
6.2508,6.2509,6.2508,0,94.62,-0.020584,20.854,0
6.251,6.251,6.251,0,82.84,-0.020577,20.854,0
6.2511,6.2512,6.2511,0,71.364,-0.020571,20.854,0
6.2513,6.2514,6.2513,0,59.85,-0.020564,20.854,0
6.2515,6.2515,6.2515,0,50.92,-0.020557,20.854,0
6.2516,6.2517,6.2516,0,43.358,-0.02055,20.854,0
6.2518,6.2519,6.2518,0,36.974,-0.020543,20.854,0
6.252,6.252,6.252,0,31.198,-0.020537,20.854,0
6.2521,6.2522,6.2521,0,0,-0.02053,20.854,0
6.2523,6.2524,6.2523,0,0,-0.020523,20.854,0
6.2525,6.2525,6.2525,0,0,-0.020516,20.854,0
6.2526,6.2527,6.2526,0,0,-0.020509,20.854,0
6.2528,6.2529,6.2528,0,0,-0.020503,20.854,0
6.253,6.253,6.253,0,0,-0.020496,20.854,0
6.2531,6.2532,6.2531,39.71,0,-0.020489,20.854,0
6.2533,6.2534,6.2533,0,0,-0.020482,20.854,0
6.2535,6.2535,6.2535,0,0,-0.020475,20.854,0
6.2536,6.2537,6.2536,0,0,-0.020469,20.854,0
6.2538,6.2539,6.2538,0,0,-0.020462,20.854,0
6.254,6.254,6.254,0,0,-0.020455,20.854,0
6.2541,6.2542,6.2541,0,0,-0.020448,20.854,0
6.2543,6.2544,6.2543,68.704,0,-0.020441,20.854,0
6.2545,6.2545,6.2545,128.1,0,-0.020435,20.854,0
6.2546,6.2547,6.2546,159.3,0,-0.020428,20.854,0
6.2548,6.2549,6.2548,140.37,0,-0.020421,20.854,0
6.255,6.255,6.255,137.94,0,-0.020414,20.854,0
6.2551,6.2552,6.2551,141.82,0,-0.020407,20.854,0
6.2553,6.2554,6.2553,136.53,0,-0.020401,20.854,0
6.2555,6.2555,6.2555,132.32,0,-0.020394,20.854,0
6.2556,6.2557,6.2556,121.33,0,-0.020387,20.854,0
6.2558,6.2559,6.2558,110.28,0,-0.02038,20.854,0
6.256,6.256,6.256,99.636,0,-0.020373,20.854,0
6.2561,6.2562,6.2561,86.982,0,-0.020366,20.854,0
6.2563,6.2564,6.2563,75.278,0,-0.020359,20.854,0
6.2565,6.2565,6.2565,64.03,0,-0.020352,20.854,0
6.2566,6.2567,6.2566,52.44,0,-0.020345,20.854,0
6.2568,6.2569,6.2568,42.978,0,-0.020338,20.854,0
6.257,6.257,6.257,33.592,0,-0.020331,20.854,0
6.2571,6.2572,6.2571,0,0,-0.020324,20.854,0
6.2573,6.2574,6.2573,0,0,-0.020317,20.854,0
6.2575,6.2575,6.2575,0,0,-0.02031,20.854,0
6.2576,6.2577,6.2576,0,0,-0.020303,20.854,0
6.2578,6.2579,6.2578,0,0,-0.020296,20.854,0
6.258,6.258,6.258,0,0,-0.020289,20.854,0
6.2581,6.2582,6.2581,0,0,-0.020282,20.854,0
6.2583,6.2584,6.2583,0,0,-0.020275,20.854,0
6.2585,6.2585,6.2585,0,0,-0.020268,20.854,0
6.2586,6.2587,6.2586,0,0,-0.020261,20.854,0
6.2588,6.2589,6.2588,0,0,-0.020254,20.854,0
6.259,6.259,6.259,0,0,-0.020247,20.854,0
6.2591,6.2592,6.2591,0,0,-0.02024,20.854,0
6.2593,6.2594,6.2593,0,0,-0.020233,20.854,0
6.2595,6.2595,6.2595,0,0,-0.020226,20.854,0
6.2596,6.2597,6.2596,0,0,-0.020219,20.854,0
6.2598,6.2599,6.2598,0,0,-0.020212,20.854,0
6.26,6.26,6.26,0,0,-0.020205,20.854,0
6.2601,6.2602,6.2601,0,0,-0.020198,20.854,0
6.2603,6.2604,6.2603,0,0,-0.020191,20.854,0
6.2605,6.2605,6.2605,0,0,-0.020184,20.854,0
6.2606,6.2607,6.2606,0,0,-0.020177,20.854,0
6.2608,6.2609,6.2608,0,0,-0.02017,20.854,0
6.261,6.261,6.261,0,0,-0.020163,20.854,0
6.2611,6.2612,6.2611,0,0,-0.020156,20.854,0
6.2613,6.2614,6.2613,0,0,-0.020149,20.854,0
6.2615,6.2615,6.2615,0,0,-0.020142,20.854,0
6.2616,6.2617,6.2616,0,0,-0.020135,20.854,0
6.2618,6.2619,6.2618,0,0,-0.020128,20.854,0
6.262,6.262,6.262,0,0,-0.020121,20.854,0
6.2621,6.2622,6.2621,0,0,-0.020114,20.854,0
6.2623,6.2624,6.2623,0,0,-0.020107,20.854,0
6.2625,6.2625,6.2625,0,0,-0.0201,20.854,0
6.2626,6.2627,6.2626,0,0,-0.020093,20.854,0
6.2628,6.2629,6.2628,0,0,-0.020086,20.854,0
6.263,6.263,6.263,0,0,-0.020079,20.854,0
6.2631,6.2632,6.2631,0,0,-0.020072,20.854,0
6.2633,6.2634,6.2633,0,0,-0.020065,20.854,0
6.2635,6.2635,6.2635,0,0,-0.020058,20.854,0
6.2636,6.2637,6.2636,0,0,-0.020051,20.854,0
6.2638,6.2639,6.2638,0,0,-0.020044,20.854,0
6.264,6.264,6.264,0,0,-0.020037,20.854,0
6.2641,6.2642,6.2641,0,0,-0.02003,20.854,0
6.2643,6.2644,6.2643,0,0,-0.020023,20.854,0
6.2645,6.2645,6.2645,0,0,-0.020016,20.854,0
6.2646,6.2647,6.2646,0,0,-0.020009,20.854,0
6.2648,6.2649,6.2648,0,0,-0.020002,20.854,0
6.265,6.265,6.265,0,0,-0.019995,20.854,0
6.2651,6.2652,6.2651,0,0,-0.019988,20.854,0
6.2653,6.2654,6.2653,0,0,-0.019981,20.854,0
6.2655,6.2655,6.2655,0,0,-0.019974,20.854,0
6.2656,6.2657,6.2656,0,0,-0.019967,20.854,0
6.2658,6.2659,6.2658,0,0,-0.01996,20.854,0
6.266,6.266,6.266,0,0,-0.019953,20.854,0
6.2661,6.2662,6.2661,0,0,-0.019946,20.854,0
6.2663,6.2664,6.2663,0,0,-0.019939,20.854,0
6.2665,6.2665,6.2665,0,0,-0.019932,20.854,0
6.2666,6.2667,6.2666,0,0,-0.019925,20.854,0
6.2668,6.2669,6.2668,0,0,-0.019918,20.854,0
6.267,6.267,6.267,0,0,-0.019911,20.854,0
6.2671,6.2672,6.2671,0,0,-0.019904,20.854,0
6.2673,6.2674,6.2673,0,0,-0.019897,20.854,0
6.2675,6.2675,6.2675,0,0,-0.01989,20.854,0
6.2676,6.2677,6.2676,0,0,-0.019883,20.854,0
6.2678,6.2679,6.2678,0,0,-0.019876,20.854,0
6.268,6.268,6.268,0,0,-0.019869,20.854,0
6.2681,6.2682,6.2681,0,0,-0.019862,20.854,0
6.2683,6.2684,6.2683,0,0,-0.019855,20.854,0
6.2685,6.2685,6.2685,0,0,-0.019848,20.854,0
6.2686,6.2687,6.2686,0,0,-0.019841,20.854,0
6.2688,6.2689,6.2688,0,0,-0.019834,20.854,0
6.269,6.269,6.269,0,0,-0.019827,20.854,0
6.2691,6.2692,6.2691,0,0,-0.019821,20.854,0
6.2693,6.2694,6.2693,0,0,-0.019814,20.854,0
6.2695,6.2695,6.2695,0,0,-0.019807,20.854,0
6.2696,6.2697,6.2696,0,0,-0.0198,20.854,0
6.2698,6.2699,6.2698,0,0,-0.019793,20.854,0
6.27,6.27,6.27,0,0,-0.019786,20.854,0
6.2701,6.2702,6.2701,0,0,-0.019779,20.854,0
6.2703,6.2704,6.2703,0,0,-0.019772,20.854,0
6.2705,6.2705,6.2705,0,0,-0.019765,20.854,0
6.2706,6.2707,6.2706,0,0,-0.019758,20.854,0
6.2708,6.2709,6.2708,0,0,-0.019751,20.854,0
6.271,6.271,6.271,0,0,-0.019744,20.854,0
6.2711,6.2712,6.2711,0,0,-0.019737,20.854,0
6.2713,6.2714,6.2713,0,0,-0.01973,20.854,0
6.2715,6.2715,6.2715,0,0,-0.019723,20.854,0
6.2716,6.2717,6.2716,0,0,-0.019716,20.854,0
6.2718,6.2719,6.2718,0,0,-0.019709,20.854,0
6.272,6.272,6.272,0,0,-0.019702,20.854,0
6.2721,6.2722,6.2721,0,0,-0.019696,20.853,0
6.2723,6.2724,6.2723,0,0,-0.01969,20.852,0
6.2725,6.2725,6.2725,0,0,-0.019684,20.85,0
6.2726,6.2727,6.2726,0,0,-0.019679,20.849,0
6.2728,6.2729,6.2728,0,0,-0.019673,20.848,0
6.273,6.273,6.273,0,0,-0.019667,20.847,0
6.2731,6.2732,6.2731,0,0,-0.019662,20.846,0
6.2733,6.2734,6.2733,0,0,-0.019656,20.845,0
6.2735,6.2735,6.2735,0,0,-0.01965,20.844,0
6.2736,6.2737,6.2736,0,0,-0.019644,20.843,0
6.2738,6.2739,6.2738,0,0,-0.019639,20.842,0
6.274,6.274,6.274,0,0,-0.019633,20.84,0
6.2741,6.2742,6.2741,0,0,-0.019627,20.839,0
6.2743,6.2744,6.2743,0,0,-0.019622,20.838,0
6.2745,6.2745,6.2745,0,0,-0.019616,20.837,0
6.2746,6.2747,6.2746,0,0,-0.01961,20.836,0
6.2748,6.2749,6.2748,0,0,-0.019604,20.835,0
6.275,6.275,6.275,0,0,-0.019599,20.834,0
6.2751,6.2752,6.2751,0,0,-0.019593,20.833,0
6.2753,6.2754,6.2753,0,0,-0.019587,20.832,0
6.2755,6.2755,6.2755,0,0,-0.019582,20.83,0
6.2756,6.2757,6.2756,0,0,-0.019576,20.829,0
6.2758,6.2759,6.2758,0,0,-0.01957,20.828,0
6.276,6.276,6.276,0,0,-0.019565,20.827,0
6.2761,6.2762,6.2761,0,0,-0.019559,20.826,0
6.2763,6.2764,6.2763,0,0,-0.019553,20.825,0
6.2765,6.2765,6.2765,0,0,-0.019547,20.824,0
6.2766,6.2767,6.2766,0,0,-0.019542,20.823,0
6.2768,6.2769,6.2768,0,61.446,-0.019536,20.822,0
6.277,6.277,6.277,0,84.512,-0.01953,20.82,0
6.2771,6.2772,6.2771,0,50.426,-0.019525,20.819,0
6.2773,6.2774,6.2773,0,0,-0.019519,20.818,0
6.2775,6.2775,6.2775,0,0,-0.019513,20.817,0
6.2776,6.2777,6.2776,0,0,-0.019508,20.816,0
6.2778,6.2779,6.2778,0,0,-0.019502,20.815,0
6.278,6.278,6.278,0,50.578,-0.019496,20.814,0
6.2781,6.2782,6.2781,0,82.574,-0.01949,20.813,0
6.2783,6.2784,6.2783,0,115.52,-0.019485,20.812,0
6.2785,6.2785,6.2785,0,150.29,-0.019479,20.81,0
6.2786,6.2787,6.2786,0,152.23,-0.019473,20.809,0
6.2788,6.2789,6.2788,0,146.68,-0.019468,20.808,0
6.279,6.279,6.279,0,131.18,-0.019462,20.807,0
6.2791,6.2792,6.2791,0,118.86,-0.019456,20.806,0
6.2793,6.2794,6.2793,0,112.86,-0.019451,20.805,0
6.2795,6.2795,6.2795,0,97.546,-0.019445,20.804,0
6.2796,6.2797,6.2796,0,89.11,-0.019439,20.803,0
6.2798,6.2799,6.2798,0,84.018,-0.019433,20.802,0
6.28,6.28,6.28,0,76.912,-0.019428,20.8,0
6.2801,6.2802,6.2801,0,71.63,-0.019422,20.799,0
6.2803,6.2804,6.2803,0,63.27,-0.019416,20.798,0
6.2805,6.2805,6.2805,0,54.112,-0.019411,20.797,0
6.2806,6.2807,6.2806,0,46.398,-0.019405,20.796,0
6.2808,6.2809,6.2808,0,37.886,-0.019399,20.795,0
6.281,6.281,6.281,0,30.704,-0.019393,20.794,0
6.2811,6.2812,6.2811,0,0,-0.019388,20.793,0
6.2813,6.2814,6.2813,0,0,-0.019382,20.792,0
6.2815,6.2815,6.2815,0,0,-0.019376,20.79,0
6.2816,6.2817,6.2816,0,0,-0.019371,20.789,0
6.2818,6.2819,6.2818,0,0,-0.019365,20.788,0
6.282,6.282,6.282,0,0,-0.019359,20.787,0
6.2821,6.2822,6.2821,0,0,-0.019354,20.786,0
6.2823,6.2824,6.2823,0,0,-0.019348,20.785,0
6.2825,6.2825,6.2825,31.768,0,-0.019342,20.784,0
6.2826,6.2827,6.2826,38.836,0,-0.019336,20.783,0
6.2828,6.2829,6.2828,39.444,0,-0.019331,20.782,0
6.283,6.283,6.283,33.212,0,-0.019325,20.78,0
6.2831,6.2832,6.2831,35.568,0,-0.019319,20.779,0
6.2833,6.2834,6.2833,42.522,0,-0.019314,20.778,0
6.2835,6.2835,6.2835,71.782,0,-0.019308,20.777,0
6.2836,6.2837,6.2836,102.45,0,-0.019302,20.776,0
6.2838,6.2839,6.2838,135.74,0,-0.019297,20.775,0
6.284,6.284,6.284,169.29,0,-0.019291,20.774,0
6.2841,6.2842,6.2841,175.83,0,-0.019285,20.773,0
6.2843,6.2844,6.2843,183.46,0,-0.019279,20.772,0
6.2845,6.2845,6.2845,182.93,0,-0.019274,20.77,0
6.2846,6.2847,6.2846,179.32,0,-0.019268,20.769,0
6.2848,6.2849,6.2848,172.48,0,-0.019262,20.768,0
6.285,6.285,6.285,161.96,0,-0.019257,20.767,0
6.2851,6.2852,6.2851,147.52,0,-0.019251,20.766,0
6.2853,6.2854,6.2853,132.62,0,-0.019245,20.765,0
6.2855,6.2855,6.2855,118.45,0,-0.019239,20.764,0
6.2856,6.2857,6.2856,107.12,0,-0.019234,20.763,0
6.2858,6.2859,6.2858,92.834,0,-0.019228,20.762,0
6.286,6.286,6.286,80.066,0,-0.019222,20.76,0
6.2861,6.2862,6.2861,69.958,0,-0.019217,20.759,0
6.2863,6.2864,6.2863,56.506,0,-0.019211,20.758,0
6.2865,6.2865,6.2865,46.74,0,-0.019205,20.757,0
6.2866,6.2867,6.2866,38.342,0,-0.0192,20.756,0
6.2868,6.2869,6.2868,0,0,-0.019194,20.755,0
6.287,6.287,6.287,0,0,-0.019188,20.754,0
6.2871,6.2872,6.2871,0,0,-0.019182,20.753,0
6.2873,6.2874,6.2873,0,0,-0.019177,20.752,0
6.2875,6.2875,6.2875,0,0,-0.019171,20.75,0
6.2876,6.2877,6.2876,0,0,-0.019165,20.749,0
6.2878,6.2879,6.2878,0,0,-0.01916,20.748,0
6.288,6.288,6.288,0,0,-0.019154,20.747,0
6.2881,6.2882,6.2881,0,0,-0.019148,20.746,0
6.2883,6.2884,6.2883,0,0,-0.019143,20.745,0
6.2885,6.2885,6.2885,0,0,-0.019137,20.744,0
6.2886,6.2887,6.2886,0,0,-0.019131,20.743,0
6.2888,6.2889,6.2888,0,0,-0.019126,20.742,0
6.289,6.289,6.289,0,0,-0.019122,20.742,0
6.2891,6.2892,6.2891,0,0,-0.019117,20.742,0
6.2893,6.2894,6.2893,0,0,-0.019113,20.742,0
6.2895,6.2895,6.2895,0,0,-0.019109,20.741,0
6.2896,6.2897,6.2896,0,0,-0.019104,20.741,0
6.2898,6.2899,6.2898,0,0,-0.0191,20.741,0
6.29,6.29,6.29,0,0,-0.019095,20.741,0
6.2901,6.2902,6.2901,0,0,-0.019091,20.74,0
6.2903,6.2904,6.2903,0,0,-0.019086,20.74,0
6.2905,6.2905,6.2905,0,0,-0.019082,20.74,0
6.2906,6.2907,6.2906,0,0,-0.019077,20.74,0
6.2908,6.2909,6.2908,0,0,-0.019073,20.739,0
6.291,6.291,6.291,0,0,-0.019068,20.739,0
6.2911,6.2912,6.2911,0,0,-0.019064,20.739,0
6.2913,6.2914,6.2913,0,0,-0.019059,20.739,0
6.2915,6.2915,6.2915,0,0,-0.019055,20.739,0
6.2916,6.2917,6.2916,0,0,-0.01905,20.738,0
6.2918,6.2919,6.2918,0,0,-0.019046,20.738,0
6.292,6.292,6.292,0,0,-0.019041,20.738,0
6.2921,6.2922,6.2921,0,0,-0.019037,20.738,0
6.2923,6.2924,6.2923,0,0,-0.019032,20.737,0
6.2925,6.2925,6.2925,0,0,-0.019028,20.737,0
6.2926,6.2927,6.2926,0,0,-0.019023,20.737,0
6.2928,6.2929,6.2928,0,0,-0.019019,20.737,0
6.293,6.293,6.293,0,0,-0.019015,20.736,0
6.2931,6.2932,6.2931,0,0,-0.01901,20.736,0
6.2933,6.2934,6.2933,0,0,-0.019006,20.736,0
6.2935,6.2935,6.2935,0,0,-0.019001,20.736,0
6.2936,6.2937,6.2936,0,0,-0.018997,20.736,0
6.2938,6.2939,6.2938,0,0,-0.018992,20.735,0
6.294,6.294,6.294,0,0,-0.018988,20.735,0
6.2941,6.2942,6.2941,0,0,-0.018983,20.735,0
6.2943,6.2944,6.2943,0,0,-0.018979,20.735,0
6.2945,6.2945,6.2945,0,0,-0.018974,20.734,0
6.2946,6.2947,6.2946,0,0,-0.01897,20.734,0
6.2948,6.2949,6.2948,0,0,-0.018965,20.734,0
6.295,6.295,6.295,0,0,-0.018961,20.734,0
6.2951,6.2952,6.2951,0,0,-0.018956,20.733,0
6.2953,6.2954,6.2953,0,0,-0.018952,20.733,0
6.2955,6.2955,6.2955,0,0,-0.018947,20.733,0
6.2956,6.2957,6.2956,0,0,-0.018943,20.733,0
6.2958,6.2959,6.2958,0,0,-0.018938,20.733,0
6.296,6.296,6.296,0,0,-0.018934,20.732,0
6.2961,6.2962,6.2961,0,0,-0.018929,20.732,0
6.2963,6.2964,6.2963,0,0,-0.018925,20.732,0
6.2965,6.2965,6.2965,0,0,-0.018921,20.732,0
6.2966,6.2967,6.2966,0,0,-0.018916,20.731,0
6.2968,6.2969,6.2968,0,0,-0.018912,20.731,0
6.297,6.297,6.297,0,0,-0.018907,20.731,0
6.2971,6.2972,6.2971,0,0,-0.018903,20.731,0
6.2973,6.2974,6.2973,0,0,-0.018898,20.73,0
6.2975,6.2975,6.2975,0,0,-0.018894,20.73,0
6.2976,6.2977,6.2976,0,0,-0.018889,20.73,0
6.2978,6.2979,6.2978,0,0,-0.018885,20.73,0
6.298,6.298,6.298,0,0,-0.01888,20.729,0
6.2981,6.2982,6.2981,0,0,-0.018876,20.729,0
6.2983,6.2984,6.2983,0,0,-0.018871,20.729,0
6.2985,6.2985,6.2985,0,0,-0.018867,20.729,0
6.2986,6.2987,6.2986,0,0,-0.018862,20.729,0
6.2988,6.2989,6.2988,0,0,-0.018858,20.728,0
6.299,6.299,6.299,0,0,-0.018853,20.728,0
6.2991,6.2992,6.2991,0,0,-0.018849,20.728,0
6.2993,6.2994,6.2993,0,0,-0.018844,20.728,0
6.2995,6.2995,6.2995,0,0,-0.01884,20.727,0
6.2996,6.2997,6.2996,0,0,-0.018835,20.727,0
6.2998,6.2999,6.2998,0,0,-0.018831,20.727,0
6.3,6.3,6.3,0,0,-0.018827,20.727,0
6.3001,6.3002,6.3001,0,0,-0.018822,20.726,0
6.3003,6.3004,6.3003,0,0,-0.018818,20.726,0
6.3005,6.3005,6.3005,0,0,-0.018813,20.726,0
6.3006,6.3007,6.3006,0,0,-0.018809,20.726,0
6.3008,6.3009,6.3008,0,0,-0.018804,20.726,0
6.301,6.301,6.301,0,0,-0.0188,20.725,0
6.3011,6.3012,6.3011,0,0,-0.018795,20.725,0
6.3013,6.3014,6.3013,0,0,-0.018791,20.725,0
6.3015,6.3015,6.3015,0,0,-0.018786,20.725,0
6.3016,6.3017,6.3016,0,0,-0.018782,20.724,0
6.3018,6.3019,6.3018,0,0,-0.018777,20.724,0
6.302,6.302,6.302,0,0,-0.018773,20.724,0
6.3021,6.3022,6.3021,0,0,-0.018768,20.724,0
6.3023,6.3024,6.3023,0,0,-0.018764,20.723,0
6.3025,6.3025,6.3025,0,0,-0.018759,20.723,0
6.3026,6.3027,6.3026,0,0,-0.018755,20.723,0
6.3028,6.3029,6.3028,0,0,-0.01875,20.723,0
6.303,6.303,6.303,0,0,-0.018746,20.723,0
6.3031,6.3032,6.3031,0,0,-0.018741,20.722,0
6.3033,6.3034,6.3033,0,0,-0.018737,20.722,0
6.3035,6.3035,6.3035,0,0,-0.018733,20.722,0
6.3036,6.3037,6.3036,0,0,-0.018728,20.722,0
6.3038,6.3039,6.3038,0,0,-0.018724,20.721,0
6.304,6.304,6.304,0,0,-0.018719,20.721,0
6.3041,6.3042,6.3041,0,0,-0.018715,20.721,0
6.3043,6.3044,6.3043,0,0,-0.01871,20.721,0
6.3045,6.3045,6.3045,0,0,-0.018706,20.72,0
6.3046,6.3047,6.3046,0,0,-0.018701,20.72,0
6.3048,6.3049,6.3048,0,0,-0.018697,20.72,0
6.305,6.305,6.305,0,0,-0.018692,20.72,0
6.3051,6.3052,6.3051,0,0,-0.018688,20.72,0
6.3053,6.3054,6.3053,0,0,-0.018683,20.719,0
6.3055,6.3055,6.3055,0,0,-0.018678,20.719,0
6.3056,6.3057,6.3056,0,0,-0.018673,20.718,0
6.3058,6.3059,6.3058,0,0,-0.018667,20.718,0
6.306,6.306,6.306,0,0,-0.018662,20.717,0
6.3061,6.3062,6.3061,0,0,-0.018656,20.716,0
6.3063,6.3064,6.3063,0,0,-0.018651,20.716,0
6.3065,6.3065,6.3065,0,0,-0.018645,20.715,0
6.3066,6.3067,6.3066,0,32.034,-0.01864,20.714,0
6.3068,6.3069,6.3068,0,0,-0.018634,20.714,0
6.307,6.307,6.307,0,0,-0.018629,20.713,0
6.3071,6.3072,6.3071,0,31.426,-0.018624,20.713,0
6.3073,6.3074,6.3073,0,41.686,-0.018618,20.712,0
6.3075,6.3075,6.3075,0,67.184,-0.018613,20.711,0
6.3076,6.3077,6.3076,0,103.63,-0.018607,20.711,0
6.3078,6.3079,6.3078,0,137.26,-0.018602,20.71,0
6.308,6.308,6.308,0,160.28,-0.018596,20.71,0
6.3081,6.3082,6.3081,0,171.08,-0.018591,20.709,0
6.3083,6.3084,6.3083,0,169.29,-0.018585,20.708,0
6.3085,6.3085,6.3085,0,157.21,-0.01858,20.708,0
6.3086,6.3087,6.3086,0,138.74,-0.018575,20.707,0
6.3088,6.3089,6.3088,0,122.55,-0.018569,20.707,0
6.309,6.309,6.309,0,107.43,-0.018564,20.706,0
6.3091,6.3092,6.3091,0,93.29,-0.018558,20.705,0
6.3093,6.3094,6.3093,0,81.168,-0.018553,20.705,0
6.3095,6.3095,6.3095,0,71.744,-0.018547,20.704,0
6.3096,6.3097,6.3096,0,63.308,-0.018542,20.704,0
6.3098,6.3099,6.3098,0,54.606,-0.018536,20.703,0
6.31,6.31,6.31,0,46.208,-0.018531,20.702,0
6.3101,6.3102,6.3101,0,38.57,-0.018526,20.702,0
6.3103,6.3104,6.3103,0,33.174,-0.01852,20.701,0
6.3105,6.3105,6.3105,0,0,-0.018515,20.7,0
6.3106,6.3107,6.3106,42.978,0,-0.018509,20.7,0
6.3108,6.3109,6.3108,44.574,0,-0.018504,20.699,0
6.311,6.311,6.311,57.722,0,-0.018498,20.699,0
6.3111,6.3112,6.3111,44.954,0,-0.018493,20.698,0
6.3113,6.3114,6.3113,55.176,0,-0.018487,20.697,0
6.3115,6.3115,6.3115,68.856,0,-0.018482,20.697,0
6.3116,6.3117,6.3116,105.49,0,-0.018477,20.696,0
6.3118,6.3119,6.3118,147.4,0,-0.018471,20.696,0
6.312,6.312,6.312,179.09,0,-0.018466,20.695,0
6.3121,6.3122,6.3121,215.38,0,-0.01846,20.694,0
6.3123,6.3124,6.3123,215.38,0,-0.018455,20.694,0
6.3125,6.3125,6.3125,215.42,0,-0.018449,20.693,0
6.3126,6.3127,6.3126,214.51,0,-0.018444,20.693,0
6.3128,6.3129,6.3128,204.25,0,-0.018438,20.692,0
6.313,6.313,6.313,193.12,0,-0.018433,20.691,0
6.3131,6.3132,6.3131,173.7,0,-0.018428,20.691,0
6.3133,6.3134,6.3133,156.67,0,-0.018422,20.69,0
6.3135,6.3135,6.3135,141.17,0,-0.018417,20.689,0
6.3136,6.3137,6.3136,125.21,0,-0.018411,20.689,0
6.3138,6.3139,6.3138,112.94,0,-0.018406,20.688,0
6.314,6.314,6.314,99.256,0,-0.0184,20.688,0
6.3141,6.3142,6.3141,88.198,0,-0.018395,20.687,0
6.3143,6.3144,6.3143,76.532,0,-0.018389,20.686,0
6.3145,6.3145,6.3145,49.476,0,-0.018384,20.686,0
6.3146,6.3147,6.3146,63.612,0,-0.018378,20.685,0
6.3148,6.3149,6.3148,52.744,0,-0.018373,20.685,0
6.315,6.315,6.315,36.442,0,-0.018368,20.684,0
6.3151,6.3152,6.3151,0,0,-0.018362,20.683,0
6.3153,6.3154,6.3153,0,0,-0.018357,20.683,0
6.3155,6.3155,6.3155,0,0,-0.018351,20.682,0
6.3156,6.3157,6.3156,0,0,-0.018346,20.682,0
6.3158,6.3159,6.3158,0,0,-0.01834,20.681,0
6.316,6.316,6.316,0,0,-0.018335,20.68,0
6.3161,6.3162,6.3161,0,0,-0.018329,20.68,0
6.3163,6.3164,6.3163,0,0,-0.018324,20.679,0
6.3165,6.3165,6.3165,0,0,-0.018319,20.679,0
6.3166,6.3167,6.3166,0,0,-0.018313,20.678,0
6.3168,6.3169,6.3168,0,0,-0.018308,20.677,0
6.317,6.317,6.317,0,0,-0.018302,20.677,0
6.3171,6.3172,6.3171,0,0,-0.018297,20.676,0
6.3173,6.3174,6.3173,0,0,-0.018291,20.675,0
6.3175,6.3175,6.3175,0,0,-0.018286,20.675,0
6.3176,6.3177,6.3176,0,0,-0.01828,20.674,0
6.3178,6.3179,6.3178,0,0,-0.018275,20.674,0
6.318,6.318,6.318,0,0,-0.01827,20.673,0
6.3181,6.3182,6.3181,0,0,-0.018264,20.672,0
6.3183,6.3184,6.3183,0,0,-0.018259,20.672,0
6.3185,6.3185,6.3185,0,0,-0.018253,20.671,0
6.3186,6.3187,6.3186,0,0,-0.018248,20.671,0
6.3188,6.3189,6.3188,0,0,-0.018242,20.67,0
6.319,6.319,6.319,0,0,-0.018237,20.669,0
6.3191,6.3192,6.3191,0,0,-0.018231,20.669,0
6.3193,6.3194,6.3193,0,0,-0.018226,20.668,0
